-226.806641, 66.406250, 969.238281
-239.990234, 62.500000, 949.218750
-214.599609, 45.898438, 984.375000
-190.673828, 52.734375, 1002.929688
-208.251953, 59.570312, 934.082031
-252.197266, 59.570312, 973.632812
-227.294922, 65.917969, 1074.218750
-,-,-
-410.888672, 80.078125, 904.296875
-421.142578, -116.943359, 887.695312
-259.521484, -97.900391, 902.832031
-51.025391, -61.279297, 1259.765625
237.792969, -43.212891, 1231.445312
138.183594, -50.048828, 1213.867188
-385.498047, -83.740234, 868.652344
-1046.142578, -184.326172, 504.882812
-1017.333984, -240.966797, 345.703125
-445.068359, -47.119141, 617.675781
-78.857422, -89.599609, 1153.320312
99.609375, -76.904297, 1261.718750
-,-,-
-185.791016, -150.146484, 959.960938
-476.806641, -81.787109, 978.515625
-608.154297, -90.576172, 953.125000
-799.072266, -273.193359, 637.695312
-333.740234, -197.509766, 1024.902344
897.460938, 176.757812, 1329.101562
1030.273438, 255.859375, 1254.394531
-395.751953, 193.847656, 594.726562
-1999.755859, -73.974609, 192.871094
-1951.416016, -146.728516, 629.882812
867.675781, 80.078125, 1644.042969
1900.878906, 79.101562, 1637.207031
1309.570312, 219.726562, 1397.460938
-1805.419922, 208.007812, 604.003906
-1999.755859, -175.537109, -190.185547
-575.439453, -22.705078, 328.613281
997.070312, 262.207031, 1855.468750
1769.042969, 213.378906, 1999.755859
980.468750, 182.617188, 1681.152344
-1686.279297, 37.597656, 258.300781
-1999.755859, -214.111328, -1203.857422
-1235.595703, 247.558594, 102.050781
1362.792969, 479.980469, 1999.755859
1999.755859, 106.445312, 1999.755859
526.367188, 164.062500, 1415.527344
-1999.755859, -9.521484, -400.634766
-1999.755859, -114.990234, -875.732422
-46.142578, 279.296875, 926.269531
1614.746094, 231.445312, 1999.755859
1791.503906, 70.800781, 1999.755859
-218.994141, 160.156250, 963.378906
-1999.755859, -59.326172, -815.673828
-1999.755859, 19.042969, -572.509766
355.468750, 324.218750, 1391.113281
1972.656250, 104.492188, 1999.755859
1564.941406, 20.996094, 1999.755859
-1162.353516, 158.203125, 375.000000
